,sex
12331,0.17731051
10090,0.08516752
17083,0.056742284
17384,0.028299147
26890,0.05662532
8008,0.0471412
829,0.026408548
20305,0.027602421
185,0.10674288
19887,0.044225167
21896,0.03177933
13377,0.047526527
29140,0.026427744
28939,0.03228646
12983,0.029510925
11326,0.027536642
6292,0.026827084
26731,0.07207573
21890,0.06407398
4574,0.032293722
24463,0.038797468
27216,0.02736437
26419,0.030850587
10132,0.026865771
20233,0.026261654
18109,0.033555422
20040,0.03496432
15769,0.035783544
13172,0.029009396
21948,0.058034673
30095,0.0265458
433,0.029431457
8365,0.046769634
604,0.028825862
19409,0.08187907
14411,0.026691241
31645,0.028589714
23264,0.027339313
4275,0.046944108
9322,0.0265202
3571,0.06401336
8452,0.06324783
32364,0.1327063
6670,0.026280861
17306,0.026242599
15984,0.04371463
25260,0.028289892
24782,0.03640437
1039,0.026283247
24674,0.04546742
11091,0.031954274
19764,0.026782854
27430,0.034773935
5331,0.027960112
18441,0.027350549
17556,0.02679304
31883,0.032633647
27940,0.042749107
540,0.02636844
16868,0.05303613
1749,0.03464545
8781,0.034441344
31590,0.026244188
20206,0.04030476
6664,0.029021103
29502,0.03701796
10157,0.04279783
21144,0.026245488
19034,0.04746802
16090,0.028958857
27187,0.03473108
26925,0.07493987
27747,0.02826822
20465,0.06059467
12093,0.046031654
4948,0.026783373
24491,0.03291676
11097,0.06893168
30232,0.026327293
24696,0.028075064
13199,0.027875414
20721,0.027343197
23000,0.026261892
22494,0.026330275
13413,0.06876942
9816,0.026576797
21784,0.028079225
14358,0.057609916
15607,0.034284662
123,0.029055346
1405,0.0266079
18447,0.032457747
18365,0.027400412
21601,0.04503046
1768,0.029750017
11809,0.026280666
18766,0.03147238
1452,0.036119577
13352,0.08344235
17187,0.0324172
9942,0.03243019
25473,0.026597295
2255,0.03390583
2806,0.03849462
2681,0.0278642
15971,0.05239444
17779,0.039148077
20585,0.09705563
31124,0.028170917
13466,0.034863744
12462,0.028457562
6700,0.079694614
28245,0.028743245
10063,0.15785146
20831,0.031153878
6077,0.1715235
19398,0.06707055
5856,0.027613472
7952,0.03704096
17489,0.036216702
6062,0.04104406
25261,0.053091038
21406,0.052488666
20363,0.07657949
20406,0.028819144
22091,0.029875863
3237,0.058076166
25679,0.028479131
30663,0.026249733
28672,0.038229484
11591,0.026242007
10990,0.027725784
23270,0.043153018
23920,0.027301881
15413,0.031962425
30202,0.040533043
6649,0.15629391
11081,0.028512878
28294,0.026246114
11685,0.0324488
2150,0.13094653
25973,0.028173523
30122,0.027019167
14575,0.028351925
28284,0.028196571
2380,0.04445633
16387,0.10242371
12350,0.049763117
8796,0.026809145
19133,0.026418226
16534,0.026252983
28600,0.05202737
23272,0.026251245
28823,0.040785354
6978,0.120115474
30273,0.033612177
7589,0.032132078
31680,0.13446492
8069,0.068386585
21906,0.03658818
27445,0.03568903
6593,0.026332295
20468,0.029393395
3724,0.02734888
27533,0.07990676
32488,0.032802343
28475,0.02786087
1365,0.08598726
20084,0.027764082
24614,0.029144924
575,0.02650327
12957,0.030276628
22828,0.05903507
4442,0.03192011
13424,0.026765373
23526,0.026602007
26093,0.027555287
26565,0.12405768
2065,0.032851893
20290,0.030672332
5061,0.029402172
1859,0.029958941
509,0.036891475
20111,0.036809947
20032,0.032208063
7639,0.028801087
31907,0.20277461
32014,0.027320664
17240,0.026291301
13381,0.0264324
19312,0.0330279
2697,0.035997365
17166,0.027074136
25277,0.027319808
11846,0.026248893
18737,0.02737121
25995,0.047754657
13872,0.026358917
29146,0.029527707
14058,0.03602525
902,0.07767378
6501,0.026408926
21707,0.14933841
513,0.036119163
14884,0.02811398
26476,0.031696197
3501,0.026397206
5652,0.0603421
8443,0.02663568
2915,0.02940098
5888,0.02724564
1601,0.041348856
2338,0.028434584
3157,0.039523922
26752,0.0265007
12227,0.026367787
31519,0.099715926
27269,0.04918811
9317,0.05362465
31937,0.031299304
21327,0.031281106
21373,0.064223304
12793,0.026449688
16008,0.03051391
21547,0.035504732
15783,0.027106924
7719,0.03326934
30813,0.032688014
13838,0.026255751
3821,0.031373132
18377,0.08026799
7088,0.029157035
12613,0.060767774
21239,0.052675407
25960,0.0268409
1568,0.0292047
3012,0.029476672
26852,0.077587225
4309,0.029778475
25666,0.03426715
12637,0.0272047
23310,0.027960531
28057,0.026504789
26993,0.037121713
11180,0.028262923
3290,0.026301423
23035,0.03639903
17255,0.030833676
810,0.02693953
3714,0.026333082
224,0.029817853
22643,0.03394151
31761,0.029065346
18334,0.029380845
3018,0.029305061
29063,0.026852682
8885,0.026294209
14233,0.032974824
3261,0.02880204
28048,0.031755302
31167,0.02726437
24004,0.026406977
17954,0.026322125
20623,0.026964443
13282,0.029063778
19791,0.047841117
19154,0.029720819
15050,0.032630052
28848,0.03571933
27013,0.027095148
7591,0.1367175
25213,0.03693001
23375,0.03319001
12309,0.026311105
3511,0.040390924
7819,0.02938583
12357,0.026920736
20179,0.04485997
30553,0.055278707
31415,0.030479854
14003,0.026898565
1535,0.02706309
2878,0.028270338
5140,0.040785387
9464,0.026365345
9913,0.044379793
3652,0.027726606
19263,0.03026049
6340,0.035941318
27295,0.02827112
18917,0.031005297
12369,0.026242776
13724,0.056073762
16164,0.031544603
28037,0.02783952
23755,0.13472578
11935,0.0886759
5714,0.036256127
10036,0.06227126
26091,0.026727682
28480,0.027326375
6812,0.02825838
14786,0.027080972
24698,0.066603184
23586,0.027793705
8797,0.056441095
27282,0.02858422
31712,0.026288643
25703,0.035597112
21737,0.07202752
21958,0.026811041
19070,0.116540186
245,0.026295278
5483,0.032013614
5324,0.05606141
26618,0.052438512
17792,0.026241574
308,0.029753042
29307,0.049092487
22070,0.02630292
26000,0.05336031
32024,0.031633202
8165,0.028743245
11068,0.10363875
7201,0.026335811
16266,0.22008692
28406,0.028387329
59,0.05002627
12248,0.058918025
7260,0.05415753
17537,0.027954578
22434,0.02842981
27683,0.033746574
31299,0.030776605
333,0.086100966
19845,0.056579985
17762,0.027526002
11717,0.028778818
10459,0.028257903
1870,0.026404252
22375,0.026917333
25680,0.08713443
6536,0.054283716
16124,0.04945603
12715,0.030296331
1419,0.034369074
31842,0.046578594
20239,0.026476687
2205,0.026584968
11074,0.026244048
19973,0.05604768
8939,0.026460165
13477,0.03327575
17481,0.06913291
13555,0.057851512
9563,0.030380681
17767,0.051529955
12802,0.02851249
11740,0.03733707
1205,0.027848087
22334,0.02710341
22941,0.033636354
26744,0.10211509
32336,0.07901335
29281,0.060774453
6195,0.026407208
10062,0.026689745
6839,0.045499764
5625,0.03126814
8542,0.02806299
9629,0.033674985
3043,0.03393316
26207,0.0282848
23323,0.068709716
27346,0.027885769
25661,0.03563497
23547,0.033996303
21471,0.03308549
30677,0.026696779
21478,0.027821807
1187,0.026514025
21219,0.026251372
28756,0.05499109
31495,0.031452395
24774,0.027461432
28571,0.027002592
11403,0.027206492
22156,0.056900233
32515,0.034896847
17525,0.047664057
19153,0.036082283
17894,0.03335866
10325,0.02640597
9644,0.034139737
17038,0.0263301
26183,0.0346949
3717,0.028722383
17754,0.03496449
1144,0.028451964
23050,0.026462063
13175,0.027782528
4630,0.12160632
30750,0.028603584
1158,0.037633687
29196,0.026248652
32118,0.026919758
25191,0.062345274
7738,0.026908284
25981,0.056124173
3882,0.0675302
29288,0.06926603
21775,0.16417429
25231,0.02832264
24313,0.076791465
22882,0.031330302
4807,0.045270637
17204,0.026722454
2946,0.0317167
10930,0.026307961
7603,0.026567314
19064,0.026244164
22583,0.034581505
18358,0.037496857
30691,0.04535958
10221,0.026455281
5318,0.027652482
15637,0.030303877
28009,0.027177786
4205,0.026519831
9068,0.026241524
9822,0.030176394
24792,0.13000011
5030,0.028686443
31546,0.029261047
13363,0.031774975
23992,0.033951916
3728,0.02650996
2966,0.07331837
12367,0.030386264
16794,0.030645907
743,0.02837856
18247,0.06919323
21574,0.12556931
13610,0.03420557
25702,0.030522803
27668,0.030215893
19499,0.035210177
13108,0.03321961
11178,0.026264235
12255,0.028746506
22827,0.026469966
30425,0.06635447
9392,0.0311037
7021,0.03414762
95,0.027691042
6279,0.17020173
14946,0.03439993
27101,0.026314642
20340,0.027577693
24085,0.13258992
17827,0.02959956
962,0.028169125
18833,0.026274037
16657,0.03574485
25791,0.030643215
26068,0.02681344
30822,0.05290988
22170,0.029063469
24854,0.026703546
9263,0.0382191
19912,0.079346016
24308,0.047057047
24017,0.061232686
15062,0.026827302
18962,0.033460256
12052,0.034456097
2621,0.02836567
8645,0.03794616
28850,0.029133078
27244,0.027709777
25770,0.03110886
13259,0.030402519
3582,0.032043822
16641,0.035757534
3295,0.02658877
23977,0.027909366
4401,0.028476208
19983,0.04063528
16722,0.026294317
2403,0.03169085
23084,0.02642777
15554,0.029988209
9070,0.038312204
14034,0.02752821
24469,0.02624427
11342,0.033460367
9069,0.026401805
11416,0.026308438
410,0.031850897
20165,0.03684398
29400,0.14782013
30738,0.027008362
12795,0.043649323
12129,0.07542118
16068,0.06931689
27585,0.0366785
23672,0.048984308
16649,0.026625723
24655,0.052074935
30489,0.098552704
8965,0.026799267
31602,0.026671695
15322,0.039978232
30602,0.026343994
4041,0.07480327
1654,0.039707884
30700,0.03396144
31318,0.07493745
20573,0.026648171
26898,0.036962375
10511,0.026497753
12283,0.03032453
9198,0.03849223
20899,0.06404439
23243,0.036183976
29336,0.09102199
11598,0.026658792
21531,0.037141837
10101,0.029191384
1135,0.026335353
29843,0.026506575
21622,0.1253486
6491,0.02655621
10790,0.04005104
26848,0.026658425
9547,0.02624289
22558,0.026273914
26773,0.030265877
10071,0.026551234
11811,0.04063432
9934,0.026823426
11758,0.04343404
30846,0.02671075
31217,0.026926326
22492,0.030090095
24220,0.0319237
32512,0.02704553
20018,0.123946585
24189,0.035785653
8251,0.031966023
6306,0.027126864
27452,0.036523126
9355,0.027039843
2458,0.026787767
11544,0.10677726
5217,0.02627322
30076,0.027816573
9463,0.026266405
11879,0.034417763
8861,0.026422286
28886,0.026244758
22376,0.055963777
11242,0.026727252
25071,0.031439997
12628,0.11406918
3472,0.026816156
10206,0.026607573
4680,0.060659178
10924,0.052198198
18423,0.02636551
9043,0.034212958
29973,0.034485828
30078,0.02736869
23278,0.055561252
13914,0.08463122
610,0.029296422
7946,0.063371316
5723,0.073550515
6518,0.030032279
5351,0.02662196
643,0.03143823
1464,0.08496803
21855,0.02666695
17151,0.026316615
21610,0.02630206
25488,0.026241565
14477,0.02927207
5333,0.1029419
26043,0.04083571
11307,0.026716474
13797,0.03504877
24095,0.029101545
6545,0.026751677
5088,0.11597923
26452,0.026544347
13130,0.032256335
6270,0.030394644
22233,0.02785646
21506,0.047136325
23682,0.026291413
14509,0.038777832
22678,0.026420617
30317,0.045971684
25018,0.026338475
20094,0.028290506
360,0.03138452
29163,0.03410942
17564,0.032231666
2199,0.06575509
20453,0.038964316
6871,0.027529933
29319,0.03327927
10505,0.026839804
7944,0.026792083
21837,0.044070825
28540,0.06380954
12461,0.026578909
11147,0.030945778
21745,0.026765373
1522,0.03461997
22850,0.034987237
21549,0.026399178
3496,0.034830894
28263,0.036103703
26465,0.029397663
20149,0.027227206
24660,0.027957281
21317,0.029046776
29093,0.041617654
30743,0.026368689
14865,0.034463417
3375,0.026268104
24865,0.051090572
8842,0.035452332
16971,0.03064927
20416,0.044955067
18985,0.032484602
11578,0.040377654
28846,0.04567798
27917,0.035923082
14054,0.027302831
30289,0.026383944
13852,0.04181604
15786,0.026524592
26171,0.028636383
18282,0.037674766
16624,0.038781915
1760,0.042979408
25608,0.02660883
18726,0.028060332
3560,0.029470654
12596,0.028008606
20391,0.03258612
14320,0.03746982
24111,0.04626341
21394,0.02636303
10008,0.05747963
22895,0.09467472
29152,0.037131436
24651,0.027696311
22465,0.06635808
4038,0.075290546
29237,0.047414497
19930,0.02711544
9618,0.059095446
4505,0.026858576
14171,0.031098304
12804,0.0716808
26554,0.03661868
22435,0.061920207
5473,0.043714028
7013,0.07997964
2799,0.02706106
2235,0.039355505
5716,0.08150176
3168,0.12521239
8298,0.036963016
18903,0.031685423
31780,0.0271145
7702,0.029486522
28414,0.032259017
20999,0.026259083
17555,0.07113406
16439,0.026306875
14647,0.03994444
22791,0.028337285
5689,0.030199835
14127,0.036175035
15134,0.026244538
18488,0.049973115
25988,0.027113851
10834,0.026241604
4024,0.028015513
27885,0.034253486
10621,0.026521837
7018,0.08212614
12151,0.026412478
1748,0.036855426
26888,0.03948154
29361,0.031118637
584,0.02945329
24630,0.026283674
5011,0.028452924
1928,0.040449206
31620,0.093985654
10836,0.026273873
6170,0.026751734
24773,0.028313274
12403,0.029256403
18189,0.026298521
6466,0.028837366
7093,0.026441496
1020,0.055588957
1533,0.030860497
483,0.027022643
8626,0.057833742
707,0.026462168
2712,0.026295006
4337,0.030704267
13812,0.034623746
14200,0.026574496
25952,0.03578864
577,0.03035917
9804,0.035084385
16895,0.031025399
6667,0.026286349
4914,0.026252035
29468,0.02661448
3947,0.077721536
20747,0.029248958
11674,0.036718667
11830,0.029430347
23560,0.026365345
7661,0.026241563
1624,0.03220242
16518,0.03138582
24187,0.029817395
25110,0.027820216
1576,0.026309041
8527,0.028471312
19454,0.04002433
6232,0.09008162
29040,0.02799891
31708,0.026529089
20068,0.07225005
16778,0.035179537
2112,0.029468462
7356,0.12605384
15917,0.046130624
24283,0.029828606
30709,0.026381405
3479,0.026433283
13278,0.026421247
7458,0.027763402
10438,0.03681285
23192,0.03200805
3615,0.05093311
2003,0.032040846
11379,0.03329456
21184,0.026846072
31303,0.026933484
18382,0.07516122
21593,0.032798387
19443,0.049886342
12837,0.08350892
20663,0.037141837
27591,0.039263576
11614,0.028571356
28515,0.03194673
5562,0.028245363
28433,0.02630994
697,0.028335042
6045,0.033246074
27770,0.027451133
631,0.029107114
12344,0.038272485
21221,0.026478719
4767,0.04937254
17286,0.0336858
15962,0.037406746
11967,0.030322324
18150,0.02650235
18866,0.029147454
4600,0.12773383
23395,0.027599327
3817,0.026750492
32301,0.026540702
13552,0.027612029
8018,0.026251556
13624,0.032386526
7290,0.03489819
9995,0.028796544
3264,0.026848322
12073,0.027460508
17828,0.042151157
32453,0.033982337
3388,0.028500436
3310,0.026265834
29578,0.03689998
13079,0.026835233
12843,0.03583864
31270,0.02730759
27387,0.034971166
11902,0.029414905
5709,0.027696865
17460,0.031235619
18417,0.028515702
11436,0.032614935
30020,0.09069221
15031,0.031714845
24169,0.033116102
2498,0.027471358
22968,0.02871946
5760,0.026626287
5502,0.02651198
28835,0.03958419
28766,0.02874312
20904,0.07287362
22670,0.11625391
1199,0.026283324
29835,0.033374615
1692,0.026556406
28435,0.028369045
1709,0.05122914
16145,0.04300104
32050,0.03528202
25557,0.035734043
8803,0.03649685
24709,0.07931554
30102,0.027476829
19617,0.026301743
20569,0.026556851
6621,0.026759246
19076,0.028362578
1608,0.03942917
20736,0.03432329
18197,0.031597752
13357,0.033324137
20967,0.02631635
3015,0.027227648
23592,0.05810759
2988,0.027386812
27231,0.02950162
4590,0.06259861
21149,0.026260745
24577,0.08865077
568,0.037719242
114,0.027004337
28170,0.03288163
25706,0.043384492
686,0.026292074
16098,0.051090572
24010,0.029020179
30671,0.026644755
21681,0.02654231
13972,0.029997334
30066,0.028975058
29952,0.03826086
14782,0.03309838
16010,0.036882
11193,0.0336358
30199,0.033267688
14044,0.03604665
28610,0.026418472
19575,0.10583418
6144,0.026645953
838,0.028758507
29254,0.031658
6524,0.027324263
29226,0.03755161
23484,0.026368663
415,0.026317447
23523,0.028185813
14848,0.027152155
6874,0.031844847
20318,0.026508464
31383,0.02657058
17768,0.052618407
17780,0.028234722
24971,0.13548617
7655,0.032693766
28684,0.026535757
1432,0.026396248
10615,0.028090378
14603,0.026959555
28070,0.03987335
26165,0.02654381
242,0.026564294
20257,0.029272174
11160,0.033897117
31950,0.037604544
13822,0.030725844
9977,0.04544966
12584,0.026516307
4376,0.2090324
16084,0.027437044
15056,0.026291339
19568,0.029200522
18786,0.02902973
11013,0.026412666
4271,0.027078269
5835,0.028348468
23662,0.036080483
21456,0.02627632
20838,0.027084442
8703,0.03923049
9129,0.07559631
24988,0.027608015
28722,0.12237168
13991,0.026268939
17549,0.028920664
13427,0.029845105
26784,0.06929815
7864,0.0365961
26393,0.02660441
1186,0.030432299
23081,0.040079433
7675,0.067062356
23409,0.026479352
20326,0.03326178
29205,0.02763765
15425,0.027536763
9938,0.03228885
24049,0.05428844
27255,0.06353411
14727,0.03427075
13462,0.060774453
3468,0.026417095
23142,0.03490174
8882,0.02932513
22825,0.032877434
12568,0.06086435
24878,0.04586277
26976,0.031394623
25457,0.028162563
3837,0.027600659
25777,0.028592069
300,0.026399571
11107,0.14556128
9504,0.057903487
24711,0.02658242
28491,0.02662191
6781,0.02669294
1194,0.036155306
19651,0.026286205
1712,0.02699521
5862,0.027507512
27068,0.026356839
23999,0.029595438
1900,0.041473467
15593,0.026356822
26835,0.02626172
10915,0.10738571
3078,0.042810544
21796,0.0480805
26243,0.027013935
16797,0.044496335
9270,0.027676908
9478,0.027698245
10316,0.08569934
6891,0.030289114
20199,0.02702589
15860,0.059724227
68,0.052518968
30274,0.03143327
22268,0.029365757
1066,0.027040292
31580,0.027552687
24197,0.034829326
673,0.027726773
4279,0.03997813
14535,0.027855054
18119,0.02884894
28052,0.052432604
30555,0.026724195
1982,0.030974267
16906,0.027817048
24742,0.034009106
31185,0.09211775
19240,0.02703358
6798,0.026368452
24202,0.05039704
16085,0.036953893
10826,0.04717545
31892,0.026242312
977,0.035798088
24023,0.029749645
21161,0.03959604
13604,0.027423628
28967,0.030752487
6735,0.03295025
4701,0.036528412
8149,0.026601361
24398,0.03350512
17911,0.059523497
7001,0.029503955
28738,0.02673276
22430,0.03202274
25267,0.05569262
6096,0.027422385
11558,0.02938583
15137,0.026842602
29840,0.031778637
7376,0.066841565
8280,0.0265786
3801,0.026291301
5614,0.028032398
22654,0.026266536
13143,0.027602926
22234,0.029380845
10049,0.026261827
841,0.033202507
17365,0.041423377
30626,0.027516974
23613,0.027242316
31465,0.037143502
6423,0.026699638
7547,0.0308987
4365,0.03363314
13332,0.051628575
4778,0.026741654
16525,0.02624408
3458,0.032867946
6897,0.026828382
14326,0.036919322
22348,0.059710268
21249,0.026499668
2305,0.02704516
14930,0.027612524
5896,0.029587515
13400,0.056765664
32205,0.031534817
19897,0.16040045
14857,0.031988166
29821,0.026346017
13213,0.034781348
24922,0.026690157
13328,0.028588407
21812,0.030120704
22294,0.026544718
4779,0.039827988
11287,0.026243215
17873,0.10003405
22153,0.03530402
15915,0.044647865
31961,0.034025937
15117,0.026968313
21505,0.029792756
30441,0.090248175
21090,0.051596656
1835,0.03367606
16826,0.050732683
1887,0.03188006
7861,0.036484424
31796,0.027131941
31877,0.061477154
16180,0.033124194
11898,0.026425166
13578,0.026325189
23912,0.091582485
2438,0.031213187
817,0.035150692
2677,0.036540087
6705,0.026364835
17512,0.03332671
2392,0.026479123
4373,0.02635348
26450,0.026242629
27832,0.027658835
5728,0.026409995
3576,0.035009667
12739,0.026277373
2493,0.040223923
4516,0.02886034
27564,0.11848997
2796,0.042226467
20844,0.052228782
13457,0.037447456
72,0.027022107
9594,0.034315445
13002,0.027756771
29302,0.02627207
1325,0.026332654
26959,0.026246563
22215,0.026307134
24590,0.0603421
14667,0.027097404
14216,0.026243843
26562,0.17431033
20137,0.02702868
24172,0.028933002
19068,0.02662789
25910,0.0633196
28099,0.027330821
23194,0.03283015
20680,0.047985557
14161,0.04486555
30153,0.028610066
29108,0.026561439
10372,0.032050315
19618,0.03654489
17191,0.032000624
1821,0.030514687
25856,0.031591076
15274,0.0266602
11597,0.041221064
8174,0.028609738
3497,0.04583723
17596,0.030593827
2725,0.028860563
8956,0.027280152
21831,0.032137375
9326,0.035342373
18513,0.02624415
18717,0.026241565
7806,0.03158925
23428,0.030932816
10105,0.029381016
2609,0.026244761
6338,0.038970124
16083,0.02650299
11071,0.026827076
10249,0.027400471
10339,0.05044433
30487,0.026319746
13538,0.043795384
6747,0.03997283
32357,0.036559086
10620,0.036750507
4487,0.080403544
9262,0.026648272
31274,0.034190953
20549,0.064430736
12189,0.0424156
711,0.026259463
724,0.02837032
25887,0.06383669
31560,0.03175626
12426,0.027212987
15002,0.036152292
4462,0.026935374
921,0.054018766
1394,0.026536835
4328,0.026964054
7073,0.027749361
28713,0.07302306
7586,0.026255492
16922,0.026449367
580,0.026451368
17307,0.05110679
22123,0.026363015
15725,0.027728207
22628,0.027392536
3672,0.02672289
21338,0.055586245
4222,0.03871147
30291,0.03129917
22747,0.026893517
24429,0.026650446
3633,0.028150668
5063,0.030361835
19473,0.06642449
21240,0.06303521
17720,0.029519383
8465,0.026722444
23403,0.039402537
7562,0.02642777
19013,0.026435843
16333,0.030180296
9786,0.02736159
19297,0.026384251
31475,0.072351955
20367,0.06648894
3171,0.14546621
23909,0.04040202
12827,0.12522611
15736,0.03235352
24193,0.030846862
18409,0.026341131
18388,0.026490059
5846,0.03493215
12740,0.026493395
837,0.028335769
15759,0.040261693
19279,0.028543495
3887,0.028300917
22229,0.026544414
30654,0.026672998
26757,0.03900161
1694,0.030603508
8829,0.026820242
6544,0.034387138
4005,0.06629564
28422,0.030499835
29349,0.030537946
31452,0.026327753
30810,0.026628377
25485,0.034437034
13048,0.05635964
2237,0.038096607
8146,0.034140546
20678,0.0689192
23434,0.027263438
20518,0.030832991
25796,0.02650265
31326,0.033569954
8423,0.026483528
5721,0.027037174
15518,0.027431387
10455,0.09972118
29131,0.04139472
22904,0.07555563
22910,0.14140907
8406,0.026414298
8608,0.029687952
22611,0.037842084
9167,0.087513186
14723,0.026241431
6490,0.027011164
12896,0.09948765
25161,0.027550895
15730,0.035664912
16171,0.033405144
26932,0.027266642
22772,0.027071325
2312,0.026268147
27439,0.04294469
22888,0.18945739
19032,0.0331283
22589,0.02624457
25837,0.036267012
18392,0.03061978
23844,0.028911838
29515,0.026875837
18308,0.029220266
12898,0.02664553
4842,0.032840386
24605,0.026332948
30129,0.026329052
10240,0.03426841
23704,0.043659616
14361,0.027837377
4094,0.026512977
23397,0.037031148
26707,0.033284187
32209,0.033606056
32342,0.029125426
20615,0.029229665
3531,0.04017437
21014,0.03131241
22529,0.033416074
16257,0.041236505
24373,0.031735912
26125,0.06406666
30559,0.027820148
27173,0.04897628
1732,0.026532328
31228,0.03514446
6973,0.03836756
11040,0.026244089
20775,0.026980178
13540,0.026367191
3894,0.026915023
8404,0.028106907
28588,0.038085807
1458,0.05262807
10863,0.026817646
31804,0.06332016
11135,0.02845414
25514,0.028266711
29485,0.026331456
7921,0.02997691
11266,0.12358455
27846,0.09408458
25128,0.030460468
27704,0.044898603
8607,0.029187622
18399,0.0277576
13835,0.03807475
10920,0.042473044
9659,0.027213564
5792,0.034944363
2301,0.026391007
28345,0.026270539
28237,0.038588624
9442,0.0831682
379,0.02710149
18001,0.026634375
3950,0.06828807
10815,0.03160232
17583,0.026278023
19355,0.026484603
4124,0.026935915
8611,0.026271956
21146,0.08145716
4509,0.027947936
9119,0.055769686
31636,0.030681493
7185,0.03050517
30882,0.051017046
10425,0.036557756
399,0.03248021
22496,0.029069679
21370,0.03119827
17475,0.026860962
16242,0.038522597
2503,0.026313832
8059,0.13187233
23070,0.026486082
9770,0.027414152
28049,0.091628395
11038,0.027927432
13243,0.034850128
27104,0.043655407
7541,0.02859814
27792,0.0262762
19513,0.035563707
15584,0.050667126
17080,0.027636835
25288,0.030973457
30246,0.039206814
467,0.027083129
15191,0.02823589
13800,0.026333695
21678,0.02725544
31049,0.047141865
11352,0.035886604
15461,0.02991796
7782,0.026317907
8623,0.026644897
28906,0.040509492
407,0.03195181
8994,0.038950175
19677,0.03679556
29142,0.026735619
8843,0.049700636
177,0.069547266
8195,0.06448896
24884,0.026252944
23832,0.027938902
21501,0.03312475
295,0.042868737
32072,0.029667154
26051,0.0713575
20816,0.0724166
22451,0.041353825
24716,0.029834813
9888,0.02803468
20521,0.040862564
8576,0.026295498
28256,0.026324207
24554,0.029758194
16185,0.041603405
3570,0.030998452
18941,0.026448619
4049,0.028263394
30376,0.026519107
8588,0.029718885
19351,0.02654277
22485,0.026900252
24387,0.042853296
29549,0.026419347
420,0.028387329
19928,0.029488737
7958,0.02625774
2474,0.0381288
14234,0.026393954
20487,0.031892646
11933,0.11595995
31967,0.029971028
21704,0.027864173
10947,0.0751931
18137,0.032962084
2640,0.03421362
28077,0.036299925
14661,0.03135616
31511,0.027828023
14564,0.034426864
12377,0.02702034
87,0.027466256
20105,0.029629666
31377,0.07271017
17185,0.039767664
479,0.02690378
30993,0.030690158
31497,0.03460638
22716,0.026257273
24768,0.026667267
17986,0.036469147
11098,0.026293548
2483,0.026431922
13115,0.033014335
15692,0.026419442
17867,0.03281686
13706,0.08470587
31881,0.027218724
10909,0.026289038
23918,0.109754086
6415,0.02625812
13260,0.027822606
31543,0.026241722
29602,0.026286423
7621,0.029719666
906,0.028529288
31563,0.09250251
29919,0.032187946
32424,0.031938605
27702,0.026697597
15895,0.037013
32049,0.026776867
24524,0.035041284
15010,0.047724925
29691,0.02725892
19078,0.034465946
15273,0.101599626
2381,0.037539106
27977,0.029445136
11417,0.026265003
14630,0.09987448
110,0.031975973
15800,0.035758525
19560,0.026575537
24523,0.029439354
5921,0.026734307
16189,0.064244494
842,0.029197015
9345,0.027898084
9708,0.031359177
29828,0.039118078
21091,0.03835446
10061,0.027149906
16342,0.05218322
8582,0.031611137
25883,0.029235711
20123,0.026491124
16432,0.028005699
3912,0.026285842
1430,0.039663676
2529,0.03044811
25035,0.026595324
9421,0.030707376
22953,0.02829331
7646,0.026519917
2326,0.042264897
32095,0.027138641
